pred_len,dataset_key,status,phase,train_sec,infer_sec,score_sec,metric_sec,elapsed_sec,error
192,MSL_id_16,ok,done,,,0.0,0.5,0.5,
192,MSL_id_2,ok,done,,,0.0,0.5,0.5,
192,MSL_id_3,ok,done,,,0.0,0.5,0.5,
192,MSL_id_4,ok,done,,,0.0,0.8,0.9,
192,MSL_id_5,ok,done,,,0.0,0.5,0.5,
192,MSL_id_6,ok,done,,,0.0,0.7,0.7,
192,MSL_id_7,ok,done,,,0.0,0.7,0.7,
192,MSL_id_8,ok,done,,,0.0,0.4,0.4,
192,MSL_id_9,ok,done,,,0.0,0.4,0.4,
192,OPPORTUNITY_id_1,ok,done,,,0.0,3.1,3.3,
192,OPPORTUNITY_id_2,ok,done,,,0.0,0.7,0.8,
192,OPPORTUNITY_id_3,ok,done,,,0.0,2.9,3.1,
192,OPPORTUNITY_id_4,ok,done,,,0.0,1.4,1.4,
192,OPPORTUNITY_id_5,ok,done,,,0.0,1.0,1.1,
192,OPPORTUNITY_id_6,ok,done,,,0.0,2.2,2.3,
192,OPPORTUNITY_id_7,ok,done,,,0.0,3.2,3.3,
192,OPPORTUNITY_id_8,ok,done,,,0.0,3.4,3.6,
192,PSM,ok,done,,,0.0,22.8,23.1,
192,SMAP_id_1,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_10,ok,done,,,0.0,0.7,0.8,
192,SMAP_id_11,ok,done,,,0.0,0.5,0.6,
192,SMAP_id_12,ok,done,,,0.0,0.3,0.4,
192,SMAP_id_13,ok,done,,,0.0,0.5,0.5,
192,SMAP_id_14,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_15,ok,done,,,0.0,0.5,0.6,
192,SMAP_id_16,ok,done,,,0.0,0.5,0.5,
192,SMAP_id_17,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_18,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_19,ok,done,,,0.0,0.5,0.5,
192,SMAP_id_2,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_20,ok,done,,,0.0,0.5,0.5,
192,SMAP_id_21,ok,done,,,0.0,0.8,0.8,
192,SMAP_id_22,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_23,ok,done,,,0.0,0.3,0.3,
192,SMAP_id_24,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_25,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_26,ok,done,,,0.0,0.5,0.6,
192,SMAP_id_27,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_3,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_4,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_5,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_6,ok,done,,,0.0,0.7,0.7,
192,SMAP_id_7,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_8,ok,done,,,0.0,0.6,0.6,
192,SMAP_id_9,ok,done,,,0.0,0.6,0.6,
192,SMD_id_1,ok,done,,,0.0,1.4,1.4,
192,SMD_id_10,ok,done,,,0.0,1.3,1.4,
192,SMD_id_11,ok,done,,,0.0,1.2,1.2,
192,SMD_id_12,ok,done,,,0.0,1.3,1.3,
192,SMD_id_13,ok,done,,,0.0,3.0,3.1,
192,SMD_id_14,ok,done,,,0.0,2.4,2.4,
192,SMD_id_15,ok,done,,,0.0,1.3,1.3,
192,SMD_id_16,ok,done,,,0.0,4.7,4.7,
192,SMD_id_17,ok,done,,,0.0,1.0,1.1,
192,SMD_id_18,ok,done,,,0.0,1.7,1.7,
192,SMD_id_19,ok,done,,,0.0,3.4,3.4,
192,SMD_id_2,ok,done,,,0.0,3.3,3.3,
192,SMD_id_20,ok,done,,,0.0,1.0,1.0,
192,SMD_id_21,ok,done,,,0.0,2.6,2.6,
192,SMD_id_22,ok,done,,,0.0,3.3,3.4,
192,SMD_id_3,ok,done,,,0.0,1.3,1.3,
192,SMD_id_4,ok,done,,,0.0,2.0,2.1,
192,SMD_id_5,ok,done,,,0.0,2.5,2.5,
192,SMD_id_6,ok,done,,,0.0,2.9,3.0,
192,SMD_id_7,ok,done,,,0.0,3.0,3.1,
192,SMD_id_8,ok,done,,,0.0,2.5,2.6,
192,SMD_id_9,ok,done,,,0.0,2.4,2.4,
192,SVDB_id_1,ok,done,,,0.0,13.7,13.7,
192,SVDB_id_10,ok,done,,,0.0,40.0,40.0,
192,SVDB_id_11,ok,done,,,0.0,3.6,3.7,
192,SVDB_id_12,ok,done,,,0.0,21.1,21.1,
192,SVDB_id_13,ok,done,,,0.0,19.2,19.2,
192,SVDB_id_14,ok,done,,,0.0,59.1,59.1,
192,SVDB_id_15,ok,done,,,0.0,28.5,28.6,
192,SVDB_id_16,ok,done,,,0.0,31.8,31.8,
192,SVDB_id_17,ok,done,,,0.0,8.6,8.6,
192,SVDB_id_18,ok,done,,,0.0,25.0,25.0,
192,SVDB_id_19,ok,done,,,0.0,10.9,10.9,
192,SVDB_id_2,ok,done,,,0.0,21.8,21.9,
192,SVDB_id_20,ok,done,,,0.0,17.4,17.4,
192,SVDB_id_21,ok,done,,,0.0,11.5,11.5,
192,SVDB_id_22,ok,done,,,0.0,23.8,23.8,
192,SVDB_id_23,ok,done,,,0.0,5.7,5.7,
192,SVDB_id_24,ok,done,,,0.0,20.1,20.1,
192,SVDB_id_25,ok,done,,,0.0,12.0,12.0,
192,SVDB_id_26,ok,done,,,0.0,41.4,41.4,
192,SVDB_id_27,ok,done,,,0.0,22.0,22.0,
192,SVDB_id_28,ok,done,,,0.0,55.6,55.6,
192,SVDB_id_29,ok,done,,,0.0,16.9,17.0,
192,SVDB_id_3,ok,done,,,0.0,27.8,27.9,
192,SVDB_id_30,ok,done,,,0.0,11.8,11.8,
192,SVDB_id_31,ok,done,,,0.0,4.2,4.2,
192,SVDB_id_4,ok,done,,,0.0,37.6,37.7,
192,SVDB_id_5,ok,done,,,0.0,57.2,57.2,
192,SVDB_id_6,ok,done,,,0.0,9.8,9.8,
192,SVDB_id_7,ok,done,,,0.0,4.6,4.6,
192,SVDB_id_8,ok,done,,,0.0,26.3,26.3,
192,SVDB_id_9,ok,done,,,0.0,16.9,17.0,
192,SWaT_id_1,ok,done,,,0.0,2.0,2.0,
192,SWaT_id_2,ok,done,,,54.3,49.1,104.0,
192,TAO_id_1,ok,done,5.8,1.4,0.1,19.8,27.1,
192,TAO_id_10,ok,done,4.6,1.4,0.1,44.5,50.6,
192,TAO_id_11,ok,done,4.2,1.4,0.1,44.9,50.6,
192,TAO_id_12,ok,done,4.1,1.4,0.1,18.1,23.7,
192,TAO_id_13,ok,done,4.2,1.4,0.1,36.3,42.0,
192,TAO_id_2,ok,done,4.1,1.4,0.1,45.2,50.8,
192,TAO_id_3,ok,done,4.3,1.4,0.1,14.1,20.0,
192,TAO_id_4,ok,done,4.1,1.4,0.1,33.4,39.1,
192,TAO_id_5,ok,done,4.1,1.4,0.1,41.7,47.3,
192,TAO_id_6,ok,done,4.2,1.4,0.1,43.3,49.0,
192,TAO_id_7,ok,done,4.1,1.4,0.1,27.3,33.0,
192,TAO_id_8,ok,done,4.2,1.4,0.1,18.2,23.9,
192,TAO_id_9,ok,done,4.1,1.4,0.1,15.1,20.7,
336,CATSv2_id_1,ok,done,,,0.0,4.9,5.0,
336,CATSv2_id_2,ok,done,,,0.0,12.4,12.6,
336,CATSv2_id_3,ok,done,,,0.0,28.9,29.2,
336,CATSv2_id_4,ok,done,,,0.0,9.7,9.9,
336,CATSv2_id_5,ok,done,,,0.0,27.5,27.8,
336,CATSv2_id_6,ok,done,,,0.0,11.4,11.6,
336,CreditCard,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,Daphnet,ok,done,,,0.0,2.3,2.3,
336,Exathlon_id_1,ok,done,,,0.0,2.9,2.9,
336,Exathlon_id_10,ok,done,,,0.0,2.5,2.5,
336,Exathlon_id_11,ok,done,,,0.0,2.6,2.6,
336,Exathlon_id_12,ok,done,,,0.0,2.6,2.6,
336,Exathlon_id_13,ok,done,,,0.0,4.0,4.0,
336,Exathlon_id_14,ok,done,,,0.0,3.9,4.0,
336,Exathlon_id_15,ok,done,,,0.0,10.8,10.9,
336,Exathlon_id_16,ok,done,,,0.0,2.2,2.2,
336,Exathlon_id_17,ok,done,,,0.0,10.9,11.0,
336,Exathlon_id_18,ok,done,,,0.0,2.5,2.6,
336,Exathlon_id_19,ok,done,,,0.0,2.4,2.5,
336,Exathlon_id_2,ok,done,,,0.0,2.0,2.0,
336,Exathlon_id_20,ok,done,,,0.0,2.4,2.4,
336,Exathlon_id_21,ok,done,,,0.0,3.6,3.6,
336,Exathlon_id_22,ok,done,,,0.0,4.0,4.0,
336,Exathlon_id_23,ok,done,,,0.0,2.5,2.5,
336,Exathlon_id_24,ok,done,,,0.0,3.9,4.0,
336,Exathlon_id_25,ok,done,,,0.0,10.7,10.8,
336,Exathlon_id_26,ok,done,,,0.0,10.8,10.9,
336,Exathlon_id_27,ok,done,,,0.0,4.0,4.0,
336,Exathlon_id_3,ok,done,,,0.0,4.0,4.0,
336,Exathlon_id_4,ok,done,,,0.0,2.5,2.6,
336,Exathlon_id_5,ok,done,,,0.0,10.7,10.8,
336,Exathlon_id_6,ok,done,,,0.0,3.3,3.4,
336,Exathlon_id_7,ok,done,,,0.0,3.9,4.0,
336,Exathlon_id_8,ok,done,,,0.0,2.2,2.3,
336,Exathlon_id_9,ok,done,,,0.0,4.0,4.1,
336,GECCO,ok,done,,,0.0,8.4,8.4,
336,GHL_id_1,ok,done,,,0.0,9.2,9.3,
336,GHL_id_10,ok,done,,,0.0,11.1,11.2,
336,GHL_id_11,ok,done,,,0.0,11.5,11.7,
336,GHL_id_12,ok,done,,,0.0,9.0,9.1,
336,GHL_id_13,ok,done,,,0.0,9.5,9.6,
336,GHL_id_14,ok,done,,,0.0,9.9,10.1,
336,GHL_id_15,ok,done,,,0.0,8.8,9.0,
336,GHL_id_16,ok,done,,,0.0,11.1,11.2,
336,GHL_id_17,ok,done,,,0.0,9.7,9.9,
336,GHL_id_18,ok,done,,,0.0,12.7,12.8,
336,GHL_id_19,ok,done,,,0.0,8.4,8.5,
336,GHL_id_2,ok,done,,,0.0,9.2,9.4,
336,GHL_id_20,ok,done,,,0.0,10.0,10.1,
336,GHL_id_21,ok,done,,,0.0,10.4,10.5,
336,GHL_id_22,ok,done,,,0.0,14.7,14.8,
336,GHL_id_23,ok,done,,,0.0,13.1,13.2,
336,GHL_id_24,ok,done,,,0.0,9.1,9.2,
336,GHL_id_25,ok,done,,,0.0,9.8,9.9,
336,GHL_id_3,ok,done,,,0.0,10.2,10.4,
336,GHL_id_4,ok,done,,,0.0,10.4,10.6,
336,GHL_id_5,ok,done,,,0.0,10.4,10.6,
336,GHL_id_6,ok,done,,,0.0,9.2,9.3,
336,GHL_id_7,ok,done,,,0.0,9.1,9.2,
336,GHL_id_8,ok,done,,,0.0,8.7,8.8,
336,GHL_id_9,ok,done,,,0.0,10.8,10.9,
336,Genesis,ok,done,,,0.0,1.2,1.2,
336,LTDB_id_1,ok,done,,,0.0,18.2,18.2,
336,LTDB_id_2,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,LTDB_id_3,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,LTDB_id_4,ok,done,,,0.0,19.9,19.9,
336,LTDB_id_5,ok,done,,,0.0,3.5,3.5,
336,MITDB_id_1,ok,done,,,0.0,12.9,12.9,
336,MITDB_id_10,ok,done,,,0.0,6.8,6.9,
336,MITDB_id_11,ok,done,,,0.0,19.7,19.7,
336,MITDB_id_12,ok,done,,,0.0,67.6,67.6,
336,MITDB_id_13,ok,done,,,0.0,31.1,31.2,
336,MITDB_id_2,ok,done,,,0.0,23.6,23.7,
336,MITDB_id_3,ok,done,,,0.0,32.9,32.9,
336,MITDB_id_4,ok,done,,,0.0,17.3,17.4,
336,MITDB_id_5,ok,done,,,0.0,5.3,5.3,
336,MITDB_id_6,ok,done,,,0.0,7.0,7.0,
336,MITDB_id_7,ok,done,,,0.0,8.5,8.5,
336,MITDB_id_8,ok,done,,,0.0,19.1,19.2,
336,MITDB_id_9,ok,done,,,0.0,3.7,3.8,
336,MSL_id_1,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,MSL_id_10,ok,done,,,0.0,0.6,0.7,
336,MSL_id_11,ok,done,,,0.0,0.7,0.7,
336,MSL_id_12,ok,done,,,0.0,0.4,0.4,
336,MSL_id_13,ok,done,,,0.0,0.7,0.7,
336,MSL_id_14,ok,done,,,0.0,0.3,0.3,
336,MSL_id_15,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,MSL_id_16,skip_too_short,split,,,,,,train_too_short: train=512 < required=528
336,MSL_id_2,ok,done,,,0.0,0.5,0.5,
336,MSL_id_3,ok,done,,,0.0,0.5,0.5,
336,MSL_id_4,ok,done,,,0.0,0.8,0.8,
336,MSL_id_5,ok,done,,,0.0,0.6,0.6,
336,MSL_id_6,ok,done,,,0.0,0.8,0.8,
336,MSL_id_7,ok,done,,,0.0,0.7,0.7,
336,MSL_id_8,ok,done,,,0.0,0.5,0.5,
336,MSL_id_9,ok,done,,,0.0,0.4,0.4,
336,OPPORTUNITY_id_1,ok,done,,,0.0,4.4,4.5,
336,OPPORTUNITY_id_2,ok,done,,,0.0,1.0,1.0,
336,OPPORTUNITY_id_3,ok,done,,,0.0,3.9,4.1,
336,OPPORTUNITY_id_4,ok,done,,,0.0,1.8,1.9,
336,OPPORTUNITY_id_5,ok,done,,,0.0,1.3,1.3,
336,OPPORTUNITY_id_6,ok,done,,,0.0,3.1,3.2,
336,OPPORTUNITY_id_7,ok,done,,,0.0,4.4,4.5,
336,OPPORTUNITY_id_8,ok,done,,,0.0,4.7,4.9,
336,PSM,ok,done,,,0.0,25.9,26.2,
336,SMAP_id_1,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_10,ok,done,,,0.0,0.9,0.9,
336,SMAP_id_11,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_12,ok,done,,,0.0,0.4,0.4,
336,SMAP_id_13,ok,done,,,0.0,0.5,0.5,
336,SMAP_id_14,ok,done,,,0.0,0.8,0.8,
336,SMAP_id_15,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_16,ok,done,,,0.0,0.5,0.5,
336,SMAP_id_17,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_18,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_19,ok,done,,,0.0,0.5,0.5,
336,SMAP_id_2,ok,done,,,0.0,0.7,0.8,
336,SMAP_id_20,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_21,ok,done,,,0.0,0.9,0.9,
336,SMAP_id_22,ok,done,,,0.0,0.9,0.9,
336,SMAP_id_23,ok,done,,,0.0,0.3,0.3,
336,SMAP_id_24,ok,done,,,0.0,0.6,0.7,
336,SMAP_id_25,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_26,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_27,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_3,ok,done,,,0.0,0.8,0.8,
336,SMAP_id_4,ok,done,,,0.0,0.9,0.9,
336,SMAP_id_5,ok,done,,,0.0,0.7,0.7,
336,SMAP_id_6,ok,done,,,0.0,0.8,0.8,
336,SMAP_id_7,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_8,ok,done,,,0.0,0.6,0.6,
336,SMAP_id_9,ok,done,,,0.0,0.7,0.7,
336,SMD_id_1,ok,done,,,0.0,1.6,1.6,
336,SMD_id_10,ok,done,,,0.0,1.5,1.6,
336,SMD_id_11,ok,done,,,0.0,1.4,1.4,
336,SMD_id_12,ok,done,,,0.0,1.5,1.5,
336,SMD_id_13,ok,done,,,0.0,3.3,3.3,
336,SMD_id_14,ok,done,,,0.0,2.7,2.7,
336,SMD_id_15,ok,done,,,0.0,1.5,1.5,
336,SMD_id_16,ok,done,,,0.0,4.9,4.9,
336,SMD_id_17,ok,done,,,0.0,1.2,1.2,
336,SMD_id_18,ok,done,,,0.0,1.9,2.0,
336,SMD_id_19,ok,done,,,0.0,3.7,3.7,
336,SMD_id_2,ok,done,,,0.0,3.6,3.6,
336,SMD_id_20,ok,done,,,0.0,1.1,1.2,
336,SMD_id_21,ok,done,,,0.0,2.8,2.9,
336,SMD_id_22,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SMD_id_3,ok,done,,,0.0,1.5,1.5,
336,SMD_id_4,ok,done,,,0.0,2.3,2.3,
336,SMD_id_5,ok,done,,,0.0,2.9,3.0,
336,SMD_id_6,ok,done,,,0.0,3.2,3.3,
336,SMD_id_7,ok,done,,,0.0,3.3,3.3,
336,SMD_id_8,ok,done,,,0.0,2.8,2.8,
336,SMD_id_9,ok,done,,,0.0,2.6,2.7,
336,SVDB_id_1,ok,done,,,0.0,14.4,14.4,
336,SVDB_id_10,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_11,ok,done,,,0.0,3.8,3.8,
336,SVDB_id_12,ok,done,,,0.0,21.7,21.7,
336,SVDB_id_13,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_14,ok,done,,,0.0,59.6,59.6,
336,SVDB_id_15,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_16,ok,done,,,0.0,31.9,31.9,
336,SVDB_id_17,ok,done,,,0.0,8.7,8.8,
336,SVDB_id_18,ok,done,,,0.0,26.2,26.3,
336,SVDB_id_19,ok,done,,,0.0,11.1,11.1,
336,SVDB_id_2,ok,done,,,0.0,22.8,22.9,
336,SVDB_id_20,ok,done,,,0.0,19.2,19.2,
336,SVDB_id_21,ok,done,,,0.0,11.2,11.2,
336,SVDB_id_22,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_23,ok,done,,,0.0,6.1,6.1,
336,SVDB_id_24,ok,done,,,0.0,22.4,22.4,
336,SVDB_id_25,ok,done,,,0.0,12.1,12.1,
336,SVDB_id_26,ok,done,,,0.0,36.7,36.7,
336,SVDB_id_27,ok,done,,,0.0,21.9,21.9,
336,SVDB_id_28,ok,done,,,0.0,56.4,56.5,
336,SVDB_id_29,ok,done,,,0.0,16.5,16.5,
336,SVDB_id_3,ok,done,,,0.0,34.9,34.9,
336,SVDB_id_30,ok,done,,,0.0,14.0,14.1,
336,SVDB_id_31,ok,done,,,0.0,4.2,4.2,
336,SVDB_id_4,ok,done,,,0.0,33.5,33.5,
336,SVDB_id_5,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_6,ok,done,,,0.0,9.7,9.7,
336,SVDB_id_7,ok,done,,,0.0,4.6,4.6,
336,SVDB_id_8,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,SVDB_id_9,ok,done,,,0.0,18.3,18.4,
336,SWaT_id_1,ok,done,,,0.0,2.2,2.3,
336,SWaT_id_2,skip_oom,split,,,,,,OOM at H=336 (predictions tensor ~13GB × 3 splits > 60GB RAM)
336,TAO_id_1,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_2,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_3,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_4,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_5,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_6,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_7,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_8,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_9,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_10,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_11,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_12,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
336,TAO_id_13,skip_too_short,split,,,,,,train_too_short: train=500 < required=528
48,CATSv2_id_1,ok,done,10.3,4.4,1.1,4.5,20.4,
48,CATSv2_id_2,ok,done,3.9,7.4,2.1,9.8,23.4,
48,CATSv2_id_3,ok,done,13.3,14.3,4.2,25.3,57.5,
48,CATSv2_id_4,ok,done,14.9,7.4,2.1,8.6,33.2,
48,CATSv2_id_5,ok,done,11.5,12.4,3.6,24.5,52.3,
48,CATSv2_id_6,ok,done,17.1,7.6,2.1,10.2,37.2,
48,CreditCard,ok,done,4.1,11.8,7.8,52.3,76.5,
48,Daphnet,ok,done,7.7,2.2,0.3,2.0,12.2,
48,Exathlon_id_1,ok,done,11.7,2.5,0.6,2.4,17.2,
48,Exathlon_id_10,ok,done,6.9,2.7,0.6,2.0,12.2,
48,Exathlon_id_11,ok,done,8.0,2.7,0.6,2.0,13.3,
48,Exathlon_id_12,ok,done,6.9,2.7,0.6,2.0,12.3,
48,Exathlon_id_13,ok,done,11.7,2.8,1.4,3.4,19.4,
48,Exathlon_id_14,ok,done,4.9,2.6,0.5,3.6,11.7,
48,Exathlon_id_15,ok,done,13.2,5.8,1.5,9.0,29.7,
48,Exathlon_id_16,ok,done,6.8,2.5,0.4,1.9,11.6,
48,Exathlon_id_17,ok,done,13.0,5.7,1.5,9.1,29.4,
48,Exathlon_id_18,ok,done,7.2,2.7,0.6,2.1,12.6,
48,Exathlon_id_19,ok,done,6.0,2.8,0.6,2.1,11.4,
48,Exathlon_id_2,ok,done,6.5,2.5,0.3,1.8,11.1,
48,Exathlon_id_20,ok,done,6.7,2.5,0.3,2.2,11.7,
48,Exathlon_id_21,ok,done,4.5,2.6,0.4,3.3,10.8,
48,Exathlon_id_22,ok,done,13.3,2.9,1.4,3.5,21.1,
48,Exathlon_id_23,ok,done,7.0,2.7,0.6,2.1,12.4,
48,Exathlon_id_24,ok,done,13.2,2.9,1.4,3.5,21.0,
48,Exathlon_id_25,ok,done,13.4,6.0,1.6,9.4,30.3,
48,Exathlon_id_26,ok,done,13.4,5.9,1.6,9.2,30.3,
48,Exathlon_id_27,ok,done,13.4,3.0,1.4,3.4,21.4,
48,Exathlon_id_3,ok,done,6.1,3.0,1.4,3.4,14.0,
48,Exathlon_id_4,ok,done,7.1,2.7,0.6,2.1,12.5,
48,Exathlon_id_5,ok,done,13.0,5.8,1.5,9.1,29.5,
